customer_id,usage_month,active_days,logins,features_used,support_tickets,engagement_score
2714,2025-08-01,24,89,4,3,121.3
2714,2025-09-01,20,60,9,4,115.0
2714,2025-10-01,10,51,5,1,77.7
2714,2025-11-01,12,64,7,1,100.8
2714,2025-12-01,30,174,7,4,204.8
2715,2025-12-01,30,127,10,3,189.9
2716,2024-08-01,30,142,9,7,183.4
2716,2024-09-01,5,22,17,5,95.4
2716,2024-10-01,28,141,11,3,200.7
2716,2024-11-01,13,59,11,5,107.3
2716,2024-12-01,14,63,8,3,103.1
2716,2025-01-01,5,16,9,4,54.2
2716,2025-02-01,4,23,6,5,39.1
2716,2025-03-01,14,71,13,3,133.7
2716,2025-04-01,21,76,5,3,111.2
2716,2025-05-01,9,38,11,2,93.6
2716,2025-06-01,19,100,16,4,176.0
2716,2025-07-01,14,50,12,4,111.0
2716,2025-08-01,4,20,9,8,43.0
2716,2025-09-01,11,45,13,7,97.5
2716,2025-10-01,22,102,10,2,159.4
2716,2025-11-01,23,61,11,6,125.7
2716,2025-12-01,21,100,19,3,198.0
2717,2024-12-01,4,12,10,2,60.4
2717,2025-01-01,10,51,14,5,110.7
2717,2025-02-01,30,121,12,4,192.7
2717,2025-03-01,16,76,8,4,113.2
2717,2025-04-01,15,83,7,2,117.1
2717,2025-05-01,10,24,7,1,68.8
2717,2025-06-01,19,100,10,3,149.0
2717,2025-07-01,13,54,10,1,110.8
2717,2025-08-01,18,95,7,3,128.5
2717,2025-09-01,13,46,13,6,105.2
2717,2025-10-01,8,21,13,6,77.7
2717,2025-11-01,9,35,12,0,102.5
2717,2025-12-01,12,33,8,7,66.1
2718,2025-10-01,13,33,6,1,76.1
2718,2025-11-01,4,21,10,4,60.7
2718,2025-12-01,18,65,6,5,96.5
2719,2025-04-01,30,132,7,2,181.4
2719,2025-05-01,4,18,5,2,39.6
2719,2025-06-01,9,48,16,2,125.6
2719,2025-07-01,10,47,9,3,88.9
2719,2025-08-01,18,52,5,1,94.4
2719,2025-09-01,12,37,5,5,59.9
2719,2025-10-01,17,52,10,4,108.4
2719,2025-11-01,13,57,4,3,76.9
2719,2025-12-01,25,120,7,1,166.0
2720,2024-02-01,19,78,4,2,106.6
2720,2024-03-01,6,30,14,2,97.0
2720,2024-04-01,11,51,11,3,103.7
2720,2024-05-01,10,45,8,2,85.5
2720,2024-06-01,13,71,11,4,118.7
2720,2024-07-01,10,52,7,6,73.4
2720,2024-08-01,30,164,14,1,241.8
2720,2024-09-01,4,20,9,1,64.0
2720,2024-10-01,23,113,6,3,146.1
2720,2024-11-01,5,16,9,5,51.2
2720,2024-12-01,30,105,7,3,159.5
2720,2025-01-01,3,10,8,5,38.0
2720,2025-02-01,29,104,10,1,177.8
2720,2025-03-01,14,62,10,3,112.4
2720,2025-04-01,11,35,7,3,72.5
2720,2025-05-01,7,31,6,2,59.7
2720,2025-06-01,5,26,8,1,65.2
2720,2025-07-01,12,43,11,6,91.1
2720,2025-08-01,26,77,4,2,119.9
2721,2025-03-01,14,56,10,8,93.2
2721,2025-04-01,30,171,9,5,209.7
2721,2025-05-01,22,98,7,7,126.6
2721,2025-06-01,14,70,9,4,110.0
2721,2025-07-01,14,42,15,6,114.4
2721,2025-08-01,11,50,18,0,147.0
2721,2025-09-01,3,13,19,6,92.1
2721,2025-10-01,8,24,7,4,55.8
2721,2025-11-01,8,39,12,4,91.3
2721,2025-12-01,14,42,6,5,72.4
2722,2025-02-01,4,21,12,7,61.7
2722,2025-03-01,20,74,10,1,138.8
2722,2025-04-01,2,6,9,6,35.2
2722,2025-05-01,6,25,17,1,111.5
2722,2025-06-01,6,35,8,5,61.5
2722,2025-07-01,10,52,8,1,93.4
2722,2025-08-01,8,30,12,2,91.0
2722,2025-09-01,30,140,9,2,197.0
2722,2025-10-01,24,82,9,3,141.4
2722,2025-11-01,2,10,7,7,25.0
2722,2025-12-01,5,20,16,1,101.0
2723,2025-11-01,5,19,8,1,60.3
2723,2025-12-01,3,8,3,2,20.6
2724,2025-02-01,29,99,6,2,151.3
2724,2025-03-01,8,37,6,4,59.9
2724,2025-04-01,9,36,14,3,104.2
2724,2025-05-01,14,77,4,3,92.9
2724,2025-06-01,11,57,10,2,105.9
2724,2025-07-01,13,38,7,4,75.6
2724,2025-08-01,12,48,6,1,84.6
2724,2025-09-01,20,67,6,0,116.9
2724,2025-10-01,20,95,6,3,127.5
2724,2025-11-01,8,27,11,2,83.9
2724,2025-12-01,2,9,7,0,45.3
2725,2025-12-01,6,22,7,4,50.4
2726,2025-01-01,21,89,9,6,131.3
2726,2025-02-01,7,31,7,0,70.7
2726,2025-03-01,7,22,8,6,51.4
2726,2025-04-01,29,96,7,9,133.2
2726,2025-05-01,5,19,11,8,54.3
2726,2025-06-01,1,6,3,1,18.2
2726,2025-07-01,30,166,7,1,208.2
2726,2025-08-01,4,18,9,3,56.6
2726,2025-09-01,21,76,5,1,117.2
2726,2025-10-01,6,32,7,0,69.4
2726,2025-11-01,5,15,2,1,27.5
2726,2025-12-01,9,38,11,4,87.6
2727,2024-05-01,30,165,11,2,224.5
2727,2024-06-01,19,85,2,2,101.5
2727,2024-07-01,9,27,7,1,68.9
2727,2024-08-01,20,81,4,4,104.7
2727,2024-09-01,13,43,10,0,106.1
2727,2024-10-01,14,70,2,3,78.0
2727,2024-11-01,8,47,10,1,95.9
2727,2024-12-01,9,42,9,1,89.4
2727,2025-01-01,10,27,7,4,61.9
2727,2025-02-01,30,148,5,2,182.6
2727,2025-03-01,20,99,4,1,126.3
2727,2025-04-01,23,86,4,2,120.2
2727,2025-05-01,3,13,6,0,45.1
2727,2025-06-01,22,105,8,2,151.5
2727,2025-07-01,30,102,10,2,175.4
2727,2025-08-01,27,107,7,1,160.9
2727,2025-09-01,2,11,10,1,58.7
2727,2025-10-01,12,49,4,0,78.3
2727,2025-11-01,26,100,16,4,190.0
2727,2025-12-01,19,99,7,3,133.3
2728,2025-01-01,6,29,5,1,54.3
2728,2025-02-01,30,155,5,7,172.5
2728,2025-03-01,11,58,9,3,98.6
2728,2025-04-01,0,0,11,1,52.0
2728,2025-05-01,21,96,7,2,138.2
2728,2025-06-01,10,37,10,5,80.9
2728,2025-07-01,14,63,8,4,100.1
2728,2025-08-01,9,38,7,5,64.6
2728,2025-09-01,24,70,13,2,156.0
2728,2025-10-01,13,35,13,3,106.5
2728,2025-11-01,15,43,6,5,75.1
2728,2025-12-01,5,18,12,3,73.6
2729,2025-11-01,11,43,10,3,93.1
2729,2025-12-01,7,36,10,7,68.2
2730,2024-01-01,4,19,10,3,62.3
2730,2024-02-01,1,6,5,3,22.2
2730,2024-03-01,5,17,12,3,72.9
2730,2024-04-01,16,43,10,8,88.1
2730,2024-05-01,21,59,5,5,93.3
2730,2024-06-01,9,48,7,6,68.6
2730,2024-07-01,0,1,8,4,28.7
2730,2024-08-01,6,18,9,1,66.6
2730,2024-09-01,29,130,9,2,188.0
2730,2024-10-01,13,66,12,0,132.2
2730,2024-11-01,16,55,4,4,78.5
2730,2024-12-01,4,14,16,3,88.8
2730,2025-01-01,24,63,9,4,125.1
2730,2025-02-01,14,59,5,2,88.3
2730,2025-03-01,18,62,9,4,112.4
2730,2025-04-01,24,94,7,4,136.8
2730,2025-05-01,5,25,9,2,66.5
2730,2025-06-01,24,111,13,2,184.7
2730,2025-07-01,11,42,19,3,137.4
2730,2025-08-01,17,87,7,2,123.9
2730,2025-09-01,20,51,11,6,112.7
2730,2025-10-01,13,71,16,5,140.7
2730,2025-11-01,13,33,9,3,85.1
2730,2025-12-01,2,12,9,3,48.4
2731,2024-10-01,8,44,2,1,53.8
2731,2024-11-01,15,67,4,1,93.9
2731,2024-12-01,2,7,7,2,37.9
2731,2025-01-01,14,77,11,4,124.9
2731,2025-02-01,5,31,4,0,51.7
2731,2025-03-01,27,72,1,0,109.4
2731,2025-04-01,21,78,13,2,155.6
2731,2025-05-01,6,29,7,0,67.3
2731,2025-06-01,8,23,1,4,25.1
2731,2025-07-01,30,120,7,1,176.0
2731,2025-08-01,14,54,5,0,90.8
2731,2025-09-01,10,33,4,1,60.1
2731,2025-10-01,4,20,9,0,67.0
2731,2025-11-01,1,6,11,1,58.2
2731,2025-12-01,2,9,11,2,59.3
2732,2024-02-01,1,4,5,1,26.8
2732,2024-03-01,4,15,7,6,35.5
2732,2024-04-01,30,180,6,1,213.0
2732,2024-05-01,6,26,8,2,64.2
2732,2024-06-01,27,76,14,3,168.2
2732,2024-07-01,15,81,6,2,110.7
2732,2024-08-01,25,75,5,5,112.5
2732,2024-09-01,5,29,7,1,62.3
2732,2024-10-01,14,70,10,3,118.0
2732,2024-11-01,11,44,7,3,78.8
2732,2024-12-01,12,64,8,6,90.8
2732,2025-01-01,30,112,4,2,152.4
2732,2025-02-01,29,148,16,4,229.6
2732,2025-03-01,8,33,6,3,60.1
2732,2025-04-01,8,23,6,2,56.1
2732,2025-05-01,4,15,9,2,57.5
2732,2025-06-01,5,16,5,4,34.2
2732,2025-07-01,30,131,5,4,164.7
2732,2025-08-01,1,4,9,1,46.8
2732,2025-09-01,10,54,8,3,88.8
2732,2025-10-01,16,77,7,2,114.9
2732,2025-11-01,8,39,10,2,87.3
2732,2025-12-01,8,29,11,5,76.3
2733,2025-09-01,30,84,11,6,155.8
2733,2025-10-01,4,13,12,5,62.1
2733,2025-11-01,3,16,11,2,66.2
2733,2025-12-01,30,136,12,6,197.2
2734,2025-01-01,15,58,3,2,79.6
2734,2025-02-01,20,94,8,4,133.8
2734,2025-03-01,13,46,5,1,80.2
2734,2025-04-01,20,97,9,3,143.9
2734,2025-05-01,4,13,7,1,49.1
2734,2025-06-01,19,101,6,0,138.7
2734,2025-07-01,4,15,5,4,31.5
2734,2025-08-01,9,26,2,0,46.2
2734,2025-09-01,30,158,9,3,206.6
2734,2025-10-01,21,96,4,2,123.2
2734,2025-11-01,5,20,11,5,64.0
2734,2025-12-01,3,16,5,1,39.2
2735,2025-06-01,15,68,7,4,100.6
2735,2025-07-01,7,25,9,4,64.5
2735,2025-08-01,3,16,9,1,59.2
2735,2025-09-01,4,11,8,5,40.7
2735,2025-10-01,2,12,9,7,36.4
2735,2025-11-01,9,28,3,4,40.6
2735,2025-12-01,29,157,9,3,203.9
2736,2025-12-01,4,18,8,2,54.6
2737,2025-08-01,3,10,10,4,51.0
2737,2025-09-01,21,112,10,1,167.4
2737,2025-10-01,28,91,12,1,176.7
2737,2025-11-01,29,90,12,1,178.0
2737,2025-12-01,30,207,6,3,225.9
2738,2024-10-01,30,141,7,0,193.7
2738,2024-11-01,3,11,3,1,25.7
2738,2024-12-01,7,40,8,3,73.0
2738,2025-01-01,8,36,9,4,74.2
2738,2025-02-01,17,91,4,1,114.7
2738,2025-03-01,11,59,7,4,86.3
2738,2025-04-01,6,21,9,0,71.7
2738,2025-05-01,10,31,7,1,73.7
2738,2025-06-01,12,50,5,0,84.0
2738,2025-07-01,13,67,6,6,84.9
2738,2025-08-01,6,16,6,2,47.2
2738,2025-09-01,28,75,3,0,123.5
2738,2025-10-01,15,61,6,0,102.7
2738,2025-11-01,18,89,3,3,104.3
2738,2025-12-01,30,118,3,1,154.6
2739,2025-11-01,15,41,5,4,71.7
2739,2025-12-01,30,169,10,3,219.3
2740,2024-12-01,16,43,8,1,99.1
2740,2025-01-01,5,15,7,2,49.5
2740,2025-02-01,30,119,6,3,164.3
2740,2025-03-01,30,152,9,2,205.4
2740,2025-04-01,11,40,3,1,62.0
2740,2025-05-01,18,100,8,5,131.0
2740,2025-06-01,5,25,3,4,30.5
2740,2025-07-01,4,22,4,4,31.4
2740,2025-08-01,20,97,6,4,125.9
2740,2025-09-01,13,40,3,5,54.0
2740,2025-10-01,15,55,7,6,85.5
2740,2025-11-01,11,53,10,2,103.1
2740,2025-12-01,6,29,10,1,79.3
2741,2025-12-01,30,124,12,1,203.8
2742,2025-12-01,8,36,13,0,106.2
2743,2024-06-01,14,69,11,7,110.3
2743,2024-07-01,17,95,3,5,100.5
2743,2024-08-01,19,77,8,5,116.9
2743,2024-09-01,30,113,7,3,165.1
2743,2024-10-01,25,74,8,6,123.8
2743,2024-11-01,18,93,11,5,141.1
2743,2024-12-01,24,95,20,1,211.5
2743,2025-01-01,21,68,5,4,102.6
2743,2025-02-01,29,72,12,6,150.4
2743,2025-03-01,5,22,7,5,45.4
2743,2025-04-01,24,98,14,5,171.6
2743,2025-05-01,24,84,10,2,150.8
2743,2025-06-01,30,143,6,2,184.1
2743,2025-07-01,11,47,10,3,95.9
2743,2025-08-01,3,13,8,4,43.1
2743,2025-09-01,15,58,9,5,100.6
2743,2025-10-01,23,100,9,3,152.0
2743,2025-11-01,28,76,9,6,136.2
2743,2025-12-01,7,24,13,8,71.8
2744,2025-07-01,10,26,7,5,58.2
2744,2025-08-01,4,19,2,2,25.3
2744,2025-09-01,12,64,5,6,75.8
2744,2025-10-01,19,79,11,3,139.3
2744,2025-11-01,11,29,8,3,73.3
2744,2025-12-01,14,58,7,4,91.6
2745,2025-05-01,16,39,8,0,99.3
2745,2025-06-01,18,96,7,2,132.2
2745,2025-07-01,29,108,11,3,179.6
2745,2025-08-01,8,40,6,2,68.0
2745,2025-09-01,14,42,5,1,79.4
2745,2025-10-01,13,72,6,0,106.4
2745,2025-11-01,5,27,10,3,69.9
2745,2025-12-01,12,32,5,4,59.4
2746,2025-07-01,22,86,2,5,99.2
2746,2025-08-01,11,40,7,1,82.0
2746,2025-09-01,18,90,14,4,157.0
2746,2025-10-01,2,8,7,3,35.6
2746,2025-11-01,5,17,9,1,63.9
2746,2025-12-01,15,71,10,2,123.7
2747,2024-05-01,9,43,12,3,99.1
2747,2024-06-01,12,38,10,4,88.6
2747,2024-07-01,7,29,10,2,78.3
2747,2024-08-01,9,31,8,4,67.7
2747,2024-09-01,7,30,7,5,55.0
2747,2024-10-01,21,80,7,4,121.0
2747,2024-11-01,19,67,5,1,106.9
2747,2024-12-01,12,56,10,5,98.2
2747,2025-01-01,30,311,10,4,315.7
2747,2025-02-01,14,65,11,4,116.5
2747,2025-03-01,6,32,10,2,78.4
2747,2025-04-01,0,0,10,3,41.0
2747,2025-05-01,8,45,10,4,85.5
2747,2025-06-01,11,53,8,4,87.1
2747,2025-07-01,7,18,8,4,54.6
2747,2025-08-01,12,34,18,1,134.8
2747,2025-09-01,30,156,12,5,214.2
2747,2025-10-01,18,71,9,5,115.7
2747,2025-11-01,30,161,11,4,215.7
2747,2025-12-01,13,38,8,2,86.6
2748,2025-01-01,16,78,8,2,120.6
2748,2025-02-01,17,66,5,4,93.2
2748,2025-03-01,7,22,7,1,61.4
2748,2025-04-01,19,82,6,4,113.4
2748,2025-05-01,6,31,6,3,54.7
2748,2025-06-01,5,16,11,4,64.2
2748,2025-07-01,5,24,14,6,78.8
2748,2025-08-01,5,21,12,5,69.7
2748,2025-09-01,10,46,11,3,98.2
2748,2025-10-01,6,21,7,3,52.7
2748,2025-11-01,14,42,9,5,87.4
2748,2025-12-01,1,7,9,3,42.9
2749,2024-04-01,22,104,19,3,202.8
2749,2024-05-01,20,65,10,4,123.5
2749,2024-06-01,20,75,14,5,147.5
2749,2024-07-01,25,86,5,2,129.2
2749,2024-08-01,27,82,15,6,168.4
2749,2024-09-01,12,58,6,11,61.6
2749,2024-10-01,12,49,13,5,108.3
2749,2024-11-01,30,152,14,6,218.4
2749,2024-12-01,17,43,10,4,102.1
2749,2025-01-01,26,113,9,3,167.1
2749,2025-02-01,4,21,10,4,60.7
2749,2025-03-01,14,77,10,2,125.9
2749,2025-04-01,30,125,14,6,199.5
2749,2025-05-01,26,130,12,5,188.0
2749,2025-06-01,21,95,17,7,172.5
2749,2025-07-01,25,73,8,4,129.1
2749,2025-08-01,4,14,12,2,71.8
2749,2025-09-01,10,48,9,4,86.6
2749,2025-10-01,9,33,13,4,94.1
2749,2025-11-01,12,62,9,3,103.4
2749,2025-12-01,10,43,8,4,78.1
2750,2025-10-01,18,78,5,1,112.6
2750,2025-11-01,1,3,4,1,21.1
2750,2025-12-01,16,47,5,2,83.9
2751,2025-09-01,30,88,4,2,135.6
2751,2025-10-01,7,31,9,6,62.7
2751,2025-11-01,23,59,2,7,76.3
2751,2025-12-01,4,14,10,2,61.8
2752,2025-02-01,22,67,5,3,106.9
2752,2025-03-01,17,61,8,3,107.7
2752,2025-04-01,17,91,5,2,116.7
2752,2025-05-01,13,39,5,2,72.3
2752,2025-06-01,16,50,4,2,81.0
2753,2024-04-01,12,42,6,2,77.4
2753,2024-05-01,5,30,9,3,67.0
2753,2024-06-01,11,41,13,2,109.7
2753,2024-07-01,30,200,8,2,234.0
2753,2024-08-01,21,56,4,0,101.2
2753,2024-09-01,7,26,7,1,64.2
2753,2024-10-01,18,62,3,7,73.4
2753,2024-11-01,8,23,6,2,56.1
2753,2024-12-01,22,97,10,3,152.9
2753,2025-01-01,2,8,8,2,43.6
2753,2025-02-01,5,21,6,4,42.7
2753,2025-03-01,24,132,5,1,162.4
2753,2025-04-01,15,46,9,2,101.2
2753,2025-05-01,30,206,9,4,237.2
2753,2025-06-01,15,79,8,2,119.3
2753,2025-07-01,5,27,9,6,55.9
2753,2025-08-01,25,82,10,2,151.4
2753,2025-09-01,5,14,6,4,37.8
2753,2025-10-01,5,22,5,4,38.4
2753,2025-11-01,8,34,5,0,64.8
2753,2025-12-01,8,27,9,0,79.9
2754,2025-04-01,14,59,8,3,100.3
2754,2025-05-01,30,255,7,5,258.5
2754,2025-06-01,15,44,7,2,89.8
2754,2025-07-01,23,81,5,1,124.7
2754,2025-08-01,14,37,4,5,58.9
2754,2025-09-01,11,35,10,4,84.5
2754,2025-10-01,4,13,11,3,63.1
2754,2025-11-01,16,63,10,5,111.1
2754,2025-12-01,14,34,9,7,75.8
2755,2024-11-01,8,43,8,2,80.1
2755,2024-12-01,25,135,5,4,157.5
2755,2025-01-01,17,62,9,3,113.4
2755,2025-02-01,22,91,8,1,144.7
2755,2025-03-01,15,62,12,2,127.4
2755,2025-04-01,16,46,13,2,123.2
2755,2025-05-01,7,18,11,4,69.6
2755,2025-06-01,10,46,7,5,72.2
2755,2025-07-01,6,26,11,4,73.2
2755,2025-08-01,7,32,7,3,62.4
2755,2025-09-01,6,32,8,3,65.4
2755,2025-10-01,10,35,9,2,83.5
2755,2025-11-01,9,43,9,4,81.1
2755,2025-12-01,30,91,7,5,143.7
2756,2025-07-01,24,68,13,4,148.6
2756,2025-08-01,18,70,5,2,104.0
2756,2025-09-01,2,9,13,4,63.3
2756,2025-10-01,11,47,9,2,93.9
2756,2025-11-01,7,26,10,2,76.2
2756,2025-12-01,30,181,7,2,215.7
2757,2024-03-01,6,25,13,3,85.5
2757,2024-04-01,10,48,9,6,80.6
2757,2024-05-01,22,101,9,5,144.7
2757,2024-06-01,2,9,8,4,38.3
2757,2024-07-01,6,30,4,2,47.0
2757,2024-08-01,30,159,11,5,211.3
2757,2024-09-01,7,27,11,3,78.9
2757,2024-10-01,12,37,10,2,93.9
2757,2024-11-01,10,47,12,4,100.9
2757,2024-12-01,6,23,13,2,87.1
2757,2025-01-01,0,2,7,6,18.4
2757,2025-02-01,7,22,10,8,55.4
2757,2025-03-01,23,122,12,2,185.4
2757,2025-04-01,9,39,8,5,70.3
2757,2025-05-01,23,105,16,0,199.5
2757,2025-06-01,16,52,9,3,104.4
2757,2025-07-01,16,63,8,6,98.1
2757,2025-08-01,6,32,16,2,108.4
2757,2025-09-01,30,138,9,4,189.6
2757,2025-10-01,12,29,10,3,85.3
2757,2025-11-01,18,55,10,1,121.5
2757,2025-12-01,13,53,9,6,90.1
2758,2024-10-01,7,34,5,1,59.8
2758,2024-11-01,11,32,5,5,54.4
2758,2024-12-01,12,38,4,4,58.6
2758,2025-01-01,8,44,6,3,67.8
2758,2025-02-01,30,135,6,1,181.5
2758,2025-03-01,13,38,8,1,89.6
2758,2025-04-01,23,83,4,1,121.1
2758,2025-05-01,17,92,7,1,130.4
2758,2025-06-01,16,56,4,3,82.2
2758,2025-07-01,8,38,10,0,92.6
2758,2025-08-01,8,37,11,2,90.9
2758,2025-09-01,12,59,4,3,76.3
2758,2025-10-01,19,86,3,4,101.2
2758,2025-11-01,16,44,8,2,96.8
2758,2025-12-01,26,123,8,1,175.1
2759,2024-09-01,10,24,7,4,59.8
2759,2024-10-01,21,63,12,4,134.1
2759,2024-11-01,7,37,11,1,91.9
2759,2024-12-01,27,130,12,5,190.0
2759,2025-01-01,30,182,10,6,219.4
2759,2025-02-01,12,49,9,2,97.3
2759,2025-03-01,30,132,8,3,183.4
2759,2025-04-01,4,18,8,4,48.6
2759,2025-05-01,10,46,10,5,87.2
2759,2025-06-01,30,101,8,7,149.7
2759,2025-07-01,19,49,11,11,94.3
2759,2025-08-01,19,101,14,6,160.7
2759,2025-09-01,6,35,12,5,81.5
2759,2025-10-01,6,23,11,3,74.1
2759,2025-11-01,21,95,10,3,149.5
2759,2025-12-01,4,11,8,6,37.7
2760,2025-11-01,22,71,14,2,157.7
2760,2025-12-01,16,78,13,3,142.6
2761,2024-08-01,6,20,16,9,79.0
2761,2024-09-01,18,47,13,5,118.9
2761,2024-10-01,19,67,8,7,103.9
2761,2024-11-01,30,139,18,5,232.3
2761,2024-12-01,27,101,18,7,193.7
2761,2025-01-01,12,59,18,5,140.3
2761,2025-02-01,26,100,8,3,153.0
2761,2025-03-01,22,65,11,2,138.5
2761,2025-04-01,5,14,15,6,76.8
2761,2025-05-01,28,119,14,6,191.3
2761,2025-06-01,30,211,12,4,255.7
2761,2025-07-01,28,142,14,5,210.4
2761,2025-08-01,26,68,9,4,132.6
2761,2025-09-01,9,31,8,10,49.7
2761,2025-10-01,7,23,17,5,100.1
2761,2025-11-01,28,148,14,2,223.6
2761,2025-12-01,29,147,4,3,171.9
2762,2025-12-01,3,10,12,3,64.0
2763,2025-11-01,18,83,5,3,110.1
2763,2025-12-01,2,9,4,4,18.3
2764,2025-03-01,2,13,13,1,75.1
2764,2025-04-01,16,70,8,1,118.0
2764,2025-05-01,10,31,3,1,53.7
2764,2025-06-01,30,155,4,5,173.5
2764,2025-07-01,10,54,7,1,89.8
2764,2025-08-01,12,32,10,5,81.4
2764,2025-09-01,18,89,8,0,138.3
2764,2025-10-01,13,66,1,5,62.2
2764,2025-11-01,17,54,5,2,90.8
2764,2025-12-01,5,18,10,0,72.6
2765,2024-05-01,6,19,5,1,47.3
2765,2024-06-01,14,75,6,0,110.5
2765,2024-07-01,6,23,4,5,33.1
2765,2024-08-01,18,97,8,3,134.9
2765,2024-09-01,6,16,7,1,55.2
2765,2024-10-01,1,6,3,1,18.2
2765,2024-11-01,30,225,6,3,238.5
2765,2024-12-01,18,71,2,3,86.7
2765,2025-01-01,5,22,7,2,54.4
2765,2025-02-01,4,14,7,3,43.8
2765,2025-03-01,7,20,7,6,45.0
2765,2025-04-01,12,55,6,2,86.5
2765,2025-05-01,7,30,7,0,70.0
2765,2025-06-01,2,8,7,4,32.6
2765,2025-07-01,20,69,5,1,110.3
2765,2025-08-01,10,42,13,1,111.4
2765,2025-09-01,11,57,4,1,78.9
2765,2025-10-01,3,10,3,1,25.0
2765,2025-11-01,17,61,7,2,105.7
2765,2025-12-01,8,22,11,3,77.4
2766,2024-06-01,4,21,3,3,28.7
2766,2024-07-01,12,57,4,6,65.9
2766,2024-08-01,3,10,5,4,26.0
2766,2024-09-01,4,17,8,4,47.9
2766,2024-10-01,2,10,8,0,51.0
2766,2024-11-01,23,117,5,2,146.9
2766,2024-12-01,25,72,8,2,134.4
2766,2025-01-01,20,62,7,2,112.4
2766,2025-02-01,9,32,6,1,67.4
2767,2024-01-01,30,173,15,3,247.1
2767,2024-02-01,19,93,9,3,139.1
2767,2024-03-01,9,22,12,3,84.4
2767,2024-04-01,30,155,12,5,213.5
2767,2024-05-01,3,17,12,3,68.9
2767,2024-06-01,10,38,5,2,65.6
2767,2024-07-01,29,129,14,3,209.3
2767,2024-08-01,30,224,10,1,263.8
2767,2024-09-01,9,45,12,3,100.5
2767,2024-10-01,3,17,9,5,47.9
2767,2024-11-01,4,13,11,3,63.1
2767,2024-12-01,27,116,16,4,203.2
2767,2025-01-01,15,62,10,1,120.4
2767,2025-02-01,11,36,7,4,70.2
2767,2025-03-01,3,11,5,0,38.7
2767,2025-04-01,20,90,11,5,143.0
2767,2025-05-01,18,89,14,6,150.3
2767,2025-06-01,9,50,5,8,54.0
2767,2025-07-01,17,74,8,3,116.8
2767,2025-08-01,13,71,4,7,74.7
2767,2025-09-01,12,40,9,3,88.0
2767,2025-10-01,3,11,9,2,52.7
2767,2025-11-01,13,64,8,6,92.8
2767,2025-12-01,14,37,15,6,110.9
2768,2025-07-01,8,37,12,5,86.9
2768,2025-08-01,4,18,17,3,96.6
2768,2025-09-01,15,48,11,3,109.6
2768,2025-10-01,14,54,5,4,78.8
2768,2025-11-01,23,124,7,5,152.8
2768,2025-12-01,18,61,5,7,82.7
2769,2025-06-01,6,24,10,3,69.8
2769,2025-07-01,30,153,6,0,197.1
2769,2025-08-01,1,5,12,2,59.5
2769,2025-09-01,23,123,6,1,159.1
2769,2025-10-01,22,74,12,3,146.8
2769,2025-11-01,20,49,13,3,130.3
2769,2025-12-01,20,55,6,3,99.5
2770,2024-08-01,5,14,7,0,54.8
2770,2024-09-01,10,37,3,2,54.9
2770,2024-10-01,9,30,4,3,50.0
2770,2024-11-01,14,67,7,4,97.9
2770,2024-12-01,15,69,6,2,102.3
2770,2025-01-01,24,90,4,2,125.0
2770,2025-02-01,6,32,5,0,59.4
2770,2025-03-01,19,78,4,3,103.6
2770,2025-04-01,18,50,7,3,97.0
2770,2025-05-01,3,11,4,2,27.7
2770,2025-06-01,4,18,6,1,47.6
2770,2025-07-01,11,30,4,3,54.0
2770,2025-08-01,17,61,5,1,98.7
2770,2025-09-01,5,16,4,1,38.2
2770,2025-10-01,15,47,4,3,73.9
2770,2025-11-01,3,17,6,1,44.9
2770,2025-12-01,7,25,4,1,48.5
2771,2025-06-01,15,60,9,2,111.0
2771,2025-07-01,24,68,8,6,117.6
2771,2025-08-01,13,49,4,6,62.3
2771,2025-09-01,26,75,9,4,137.5
2772,2025-02-01,5,23,10,5,61.1
2772,2025-03-01,12,52,9,6,87.4
2772,2025-04-01,4,23,18,4,102.1
2772,2025-05-01,9,31,9,4,72.7
2772,2025-06-01,27,85,11,8,144.5
2772,2025-07-01,30,169,12,7,217.3
2772,2025-08-01,20,86,8,1,137.2
2772,2025-09-01,30,219,12,5,258.3
2772,2025-10-01,16,78,17,4,159.6
2772,2025-11-01,3,14,11,4,58.8
2772,2025-12-01,30,157,12,3,220.9
2773,2025-08-01,0,2,7,1,33.4
2773,2025-09-01,5,24,6,0,56.8
2773,2025-10-01,10,36,3,2,54.2
2773,2025-11-01,28,145,7,1,189.5
2773,2025-12-01,30,158,11,0,225.6
2774,2024-03-01,26,89,4,2,128.3
2774,2024-04-01,14,77,6,1,108.9
2774,2024-05-01,11,48,9,2,94.6
2774,2024-06-01,14,70,4,4,85.0
2774,2024-07-01,6,31,5,0,58.7
2774,2024-08-01,1,4,5,1,26.8
2774,2024-09-01,15,53,2,2,71.1
2774,2024-10-01,11,55,4,0,80.5
2774,2024-11-01,6,29,9,3,68.3
2774,2024-12-01,17,75,8,0,126.5
2775,2024-05-01,23,72,3,2,105.4
2775,2024-06-01,9,27,3,0,51.9
2775,2024-07-01,1,7,5,1,28.9
2775,2024-08-01,10,50,4,1,72.0
2775,2024-09-01,22,65,7,1,121.5
2775,2024-10-01,13,44,8,2,90.8
2775,2024-11-01,30,96,6,3,148.2
2775,2024-12-01,5,22,8,1,62.4
2775,2025-01-01,10,45,4,1,68.5
2775,2025-02-01,4,18,5,2,39.6
2775,2025-03-01,12,41,2,1,59.7
